"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MIR1276",0.474483274884497,-0.330225674571412,1.44560144992662,-0.228434797563446,0.819308239945562,NA
"MIR1285-1",1.39065394067332,-0.580882061591681,0.856597494900362,-0.678127200989828,0.497691045381376,0.674419027384548
"MIR1291",2.09204190736105,-0.150780679443225,0.790089510180977,-0.190839996608343,0.848650951757821,0.915259140964407
"MIR1296",0.169093369376186,-0.440240211971677,2.51440871650295,-0.175086973363648,0.861011293912953,NA
"MIR1302-3",1.12761727515749,0.323941172914809,1.31446503930961,0.246443353932753,0.805339049279842,NA
"MIR1302-8",0.35493988820834,-1.12459417528487,1.65220308882338,-0.680663402031133,0.496084498914273,NA
"MIR1303",0.147128956645819,-0.470046902951176,2.89870013425028,-0.162157822879719,0.871181572606496,NA
"MIR133A1HG",2.2726981862987,-4.14866507118885,0.641466081359366,-6.46747379440108,9.96548158797604e-11,6.85073851292566e-09
"MIR135A1",4.35148897904447,-0.261652495137526,0.927938105191697,-0.281971926439504,0.777965036674102,0.872375104782543
"MIR148A",2.5899189726483,1.55415855234529,1.31593099991186,1.18103346790173,0.237589428208582,0.426131066605648
"MIR150",0.171469638881386,-0.410838375918492,2.61098949823448,-0.157349685319032,0.874969264692486,NA
"MIR155HG",107.086789794821,1.4085067583446,0.701559569223048,2.00767949028829,0.0446773614577533,0.139984504639564
"MIR17HG",102.612729791175,1.05234415583298,0.589614432870324,1.78480053602152,0.0742936763873825,0.197982571084008
"MIR181A1HG",1.21454758191787,1.00853967842488,1.55482905673946,0.648649878295832,0.516564708113958,NA
"MIR181A2HG",24.2665735203357,0.899563790041209,0.911662527563689,0.986728929667853,0.323775543815949,0.518565159651024
"MIR185",0.104943205609442,-0.640170801139185,3.86702044605623,-0.165546267486654,0.868514035983226,NA
"MIR186",8.64907964459121,-0.0872825746801643,0.816237232556574,-0.106932851380453,0.914842250969402,0.953330866007499
"MIR1915HG",166.422499992638,0.189315710555119,0.904874493213188,0.209217645071266,0.834278338448574,0.906102181360502
"MIR193A",1.23997240977181,0.324995169521945,1.15443682029714,0.281518367924452,0.778312841948417,NA
"MIR193BHG",52.1682344701303,0.277530309655416,0.896928757172449,0.309422913956205,0.756999842233664,0.859136617450344
"MIR194-1",0.245974737314181,-0.22127615716545,1.85385448255227,-0.119360046458884,0.904990113258241,NA
"MIR194-2HG",25.9748157732619,2.98493345609294,1.49382359189395,1.99818336802975,0.0456967840086478,0.142317316288687
"MIR199A1",0.87563549548592,-0.483268946481529,1.0444251845393,-0.462712843040739,0.643570211304116,NA
"MIR199A2",0.323955912850566,-2.6319811638363,2.33117578908251,-1.12903590375404,0.258882688082468,NA
"MIR200CHG",224.598535236272,1.6878133469961,0.643622871133236,2.62236384487758,0.00873221513110973,0.0425904199593324
"MIR202HG",0.585099207793421,-4.74221209260447,1.28420863606383,-3.69271157305062,0.000221875616387233,NA
"MIR2052HG",4.15064770036962,2.30543088599764,2.19626174976546,1.04970679667113,0.293852937920461,0.487836811017874
"MIR205HG",11700.8093239538,6.85940138593114,1.09719814004454,6.25174354164752,4.05895528640038e-10,2.37485635358625e-08
"MIR210",10.5046479913616,3.43472502438902,1.25042761890536,2.74684033882411,0.0060172419106333,0.0322416734375713
"MIR210HG",868.716182809555,1.92577837992778,0.619464702249652,3.10877822890329,0.00187862671653116,0.0130347378406131
"MIR2116",1.43309289179629,1.19609217593917,1.15210873749482,1.03817646461044,0.299187907668933,0.493481858599257
"MIR2117HG",24.3650582354656,3.74374848572731,1.38896784095944,2.69534569147496,0.00703156381515494,0.0362215844430276
"MIR219A1",3.0544140108586,0.511889920357795,0.907600683578152,0.564003453963593,0.5727517815153,0.732435865996699
"MIR221",9.42363445001862,0.917922518840409,1.14635552078303,0.80073110147663,0.423287333210662,0.613021211252055
"MIR222",1.09109789836649,0.860503620203062,1.58327009077719,0.543497679401411,0.586787188214821,NA
"MIR222HG",504.880318827105,0.791304323408377,0.798540672188421,0.990938033550361,0.321715839216257,0.516946172767283
"MIR22HG",894.333782774486,-1.5441140673011,0.549607330057964,-2.8094859417873,0.00496206862158744,0.0279040791814235
"MIR23A",4.56799287250924,-0.571506504277191,0.94727696889044,-0.603315105345173,0.546299086028108,0.712688699982564
"MIR23B",6.99343955124397,-0.295908541753693,1.61404067416885,-0.183334005449442,0.854535954059912,0.918566132193856
"MIR23C",0.658787634071634,0.931269830675571,1.96072798323639,0.47496125859254,0.634814587046307,NA
"MIR25",48.7968584091056,2.29193017670867,0.582743343771688,3.93300103931625,8.38918748571924e-05,0.00103149760210245
"MIR26A2",0.438157733576682,-2.12555926218676,1.13922115649587,-1.86580037604356,0.0620692997106553,NA
"MIR26B",1.80349278171351,1.56744682101647,1.19625101746352,1.31029925837808,0.190094618262674,0.368689482055646
"MIR27A",2.38470906915375,-0.394127624737642,1.14636563723013,-0.343806209762132,0.730992029893709,0.843421407868125
"MIR27B",15.452251006543,-1.08635761374448,1.39599602438562,-0.778195349247211,0.436453858148366,0.623821171840568
"MIR2909",0.0952297672577319,-0.65921117132886,3.74050859067656,-0.176235705746535,0.860108770638614,NA
"MIR298",0.24322612917592,-1.01771077160262,2.25732908939811,-0.450847320571225,0.652099593289072,NA
"MIR29B2CHG",158.227874180363,-0.83088592804183,0.752800019731662,-1.10372729312361,0.269711452467173,0.461593745294151
"MIR302C",0.284356283234239,-0.866979920042513,1.54439409587459,-0.561372205681439,0.574543827578055,NA
"MIR302CHG",4.68450516052885,0.53735495941376,0.668883257975608,0.803361353429713,0.421765905602003,0.611636284111343
"MIR30C2",1.7669404254156,0.0769068704656221,1.64568021943333,0.0467325726817716,0.962726369451633,0.98049594064458
"MIR3117",0.158720319729944,-2.67973484846487,2.834667991065,-0.945343460649187,0.344483557162152,NA
"MIR3122",0.609791132919334,0.889215462244623,1.44903167446342,0.613661852887998,0.539438801296398,NA
"MIR3125",0.892292289677291,-0.0136536122319556,1.25712632902019,-0.0108609707049866,0.991334369526778,NA
"MIR3128",0.279271169253436,-0.835980775549409,1.67147125508223,-0.500146666003108,0.616971809210256,NA
"MIR3131",0.898339811194749,0.538677416217489,4.28945777850563,0.125581703803401,0.900063046532199,NA
"MIR3132",0.201864109380033,-0.337523837826773,2.25026572181263,-0.149992880642954,0.880770232140922,NA
"MIR3133",0.122854508356114,-3.93194157440253,3.36629735768283,-1.16803156602572,0.24279403236636,NA
"MIR3134",0.163960283630477,-0.441186305444041,2.70098186478635,-0.163342935099247,0.870248430503773,NA
"MIR3136",0.230046027595095,-1.0319109673414,2.02089387294896,-0.51062105791612,0.609616427634602,NA
"MIR3138",1.00037756092921,0.149370371370008,1.15382136410882,0.129457103167246,0.896995965971421,NA
"MIR3142HG",97.5846916190425,0.134160945401593,0.902840341723266,0.148598749082831,0.881870260138561,0.934204200166456
"MIR3149",0.870789978727565,-1.18877748531912,1.00948646942995,-1.17760616047723,0.238953652758642,NA
"MIR3151",0.285246652898698,-0.841199825105199,2.02208471747478,-0.416006222605603,0.677405449843594,NA
"MIR3164",1.37126663469211,-1.10948815195647,0.905064257575454,-1.2258667190423,0.2202488347209,0.405432415322469
"MIR3174",1.16288959772695,0.930287100802376,1.26751649758383,0.733944767248169,0.462982401343139,NA
"MIR3186",1.17838207173536,-0.0433145478377486,1.42106887043345,-0.0304802594293245,0.975684036759296,NA
"MIR3188",0.260487327388795,-0.945600891408515,1.52489569205588,-0.620108572891073,0.535186308435297,NA
"MIR3189",5.44844193177155,3.21220916121501,1.81654760592321,1.76830442028658,0.0770100253443281,0.203081030832295
"MIR3192",0.783638652814851,1.19414891178368,1.49572133055438,0.798376600901374,0.424651977797217,NA
"MIR3193",1.05527420668843,0.245281348588369,1.40567758901175,0.174493319453725,0.861477780534636,NA
"MIR3197",0.854252270760033,1.31208892078489,1.86864281654838,0.702161434579823,0.482578493234068,NA
"MIR3199-1",0.138718513461627,-0.507554800739169,2.87023145326521,-0.176834101710428,0.859638701856655,NA
"MIR31HG",85.116244071178,3.21911317466105,1.00299646596647,3.20949602904051,0.00132967883291122,0.00990933293541786
"MIR32",0.128340310681036,-0.554410480206956,3.2665453588475,-0.169723796642017,0.86522735857143,NA
"MIR320B2",1.09145229123136,0.796142167295134,1.16176351094516,0.68528763366602,0.493162433741771,NA
"MIR320E",5.67479464379192,0.637454407748103,0.703792752671792,0.905741648131711,0.36507261279496,0.559111197775038
"MIR324",2.76068606573007,0.89755029689458,1.03306079954625,0.868826207798045,0.384942196067323,0.57780075979155
"MIR331",4.70593742895997,1.1887942443313,0.762457132093434,1.55916207520716,0.118958024494931,0.271350831054918
"MIR339",3.32955346909189,-1.10528199530954,0.747768501441979,-1.47810718581772,0.139379091032835,0.301047655659497
"MIR33A",0.373270148322419,0.18922926815177,1.95945562050261,0.0965723674329668,0.923066001494279,NA
"MIR342",1.04275003745726,1.52233474302547,1.43278686428053,1.06249909248708,0.288009169773476,NA
"MIR34AHG",7.28035576594178,1.24498992540385,0.692499829231403,1.7978198302022,0.072205563808236,0.194233634595716
"MIR3609",0.871724536218933,0.534558171678018,1.71879703429533,0.311007152684072,0.755795184047861,NA
"MIR3613",0.500457081391846,-0.239676548100377,1.18857095324984,-0.201651022553633,0.840189554257176,NA
"MIR3616",1.75294742073294,-0.142465089655001,1.15012963454118,-0.12386872346945,0.901419217245475,0.945953425416137
"MIR3659HG",31.2622127414092,2.42936471559408,1.1335647282362,2.14311953705027,0.0321035010634481,0.110373339728542
"MIR365A",0.376273443827327,0.204176782085659,1.95587543955935,0.104391505694074,0.916858663327088,NA
"MIR3671",3.99058855442829,-1.76466745801428,0.662378971728408,-2.66413568868222,0.00771864216071105,0.0388389678822143
"MIR3677",3.8438906561361,-0.120409421784496,0.74651522876609,-0.16129533215755,0.871860799524525,0.927961648159792
"MIR3680-1",0.504528607802583,0.588921378074457,1.30083184354265,0.45272675403656,0.650745512079957,NA
"MIR3680-2",0.192309413590432,-1.70045331085681,2.24972168141803,-0.755850523601212,0.449738820826818,NA
"MIR3681HG",4.10839420172608,-1.10728664995456,1.37404506676407,-0.805859048395163,0.420324126179594,0.610241932746396
"MIR3682",25.2925734159456,-0.432784901412114,0.525704078715788,-0.823248133188047,0.410366902057453,0.601767985119953
"MIR3685",19.1095321219674,0.3365960489316,0.512508924144402,0.656761342241062,0.511334384618759,0.68549133237009
"MIR374B",0.944755607081521,-0.639602972151609,1.23475288149156,-0.518000793307711,0.604457715832995,NA
"MIR378B",0.102805217561594,-1.36036427056769,4.77720064142614,-0.284761803548946,0.775826637484075,NA
"MIR378D2HG",4.39248944966793,1.48322525622531,0.958310395880395,1.54775035583609,0.121682413136501,0.27576984581064
"MIR378H",0.94971424514189,0.6434849953518,1.23654440789822,0.520389717701723,0.602791975219749,NA
"MIR378J",3.66925867275845,-0.280910183426415,0.658495346189098,-0.426594029938288,0.669675046851539,0.80225685603021
"MIR3907",0.173799363206064,-1.17152119273973,2.73449714767886,-0.428422898057932,0.668343256652205,NA
"MIR3936",9.32156766406764,-0.905908441529714,0.603839097222919,-1.50024807220338,0.133550155061959,0.292763283757762
"MIR3936HG",86.8064417731533,0.111885188159065,0.581338466128961,0.192461353717208,0.847380837235739,0.914529657514979
"MIR3941",0.393294905560392,0.289523483161928,1.72239829720157,0.168093224216678,0.866509939799321,NA
"MIR3942",2.88666921864262,3.07713889422046,1.2967708702191,2.37292413400722,0.0176478883727416,0.0717136593056111
"MIR3944",0.508910520753457,-0.267702430861913,1.46204197748337,-0.18310174056884,0.85471819008678,NA
"MIR3945HG",14.4612109422317,0.230652432358868,1.08128479324482,0.21331330450575,0.831082596867657,0.904134993592068
"MIR421",1.37146675635616,0.217221480785732,1.20662441045352,0.180024106013309,0.857133643500946,0.919949889044506
"MIR4257",1.28312985786416,1.88450268172487,1.69240776866468,1.11350391827364,0.265492066438273,0.457306231486704
"MIR4263",11.5188143124853,1.65629412165651,0.65417563821165,2.53187985750187,0.0113452856961576,0.0519870095743095
"MIR4269",0.299403067813606,-5.41519613412991,2.15810416081848,-2.50923761347838,0.0120992066062441,NA
"MIR4284",0.628989626277678,-1.18232168296569,1.53979667744198,-0.767842729034749,0.442580625616496,NA
"MIR4285",0.197548749339379,-0.343914541474668,2.39849147237284,-0.143387852504821,0.885983876138351,NA
"MIR429",34.5274196800613,4.30185394990342,1.00181868946168,4.294044416575,1.75447350837827e-05,0.000280012816411261
"MIR4292",17.7227398653965,1.86631215654101,0.57584354965898,3.24100557807109,0.00119108853187091,0.00909549984723584
"MIR4296",0.226302694732466,-0.29652759223819,2.09443703972986,-0.14157866128859,0.887412822950674,NA
"MIR4297",0.58314120883957,0.00758969230948943,1.90121600503029,0.00399201999636464,0.996814837338397,NA
"MIR4300HG",0.464174725955165,0.533183850359965,2.2271527686849,0.23940156142715,0.810794219362241,NA
"MIR4322",0.312741036855617,-3.88870779416109,1.54250804805651,-2.52102917651592,0.0117012149414162,NA
"MIR4324",0.762249488533133,0.332406997442267,1.49209174792969,0.222779194311267,0.823707361630381,NA
"MIR4326",2.1978059156033,1.27409098924464,1.05647970872225,1.20597771895267,0.227826081648084,0.41472637584334
"MIR4420",0.414034675931803,0.360236095163702,1.50027387199125,0.2401135565239,0.810242225013352,NA
"MIR4435-2HG",1559.63025842169,1.46800308023292,0.568623433047482,2.58167883156925,0.00983210367282869,0.0465496162002907
"MIR4453HG",154.830993416463,-0.565621919510926,0.391948406741156,-1.44310299463589,0.148991459891619,0.314955122287612
"MIR4458HG",332.627369754973,-0.417130622392881,0.872430341874293,-0.478124845471026,0.632561349352688,0.776128754338684
"MIR4477B",14.2594710154558,2.05286509673858,0.839973523406314,2.44396405307357,0.0145268738798031,0.0625354501185483
"MIR4478",0.806384597473793,1.2407392925438,5.58776071717071,0.22204588838801,0.824278161084572,NA
"MIR4482",2.68470438156508,0.598681787567176,0.959341883374868,0.624054675337507,0.532591678640573,0.702040309697441
"MIR4489",2.26586423173905,0.0537873882095457,0.794149455165499,0.0677295537504796,0.946000922831578,0.971506944518573
"MIR4502",0.267427176887956,-0.900814866007311,1.52768169817668,-0.589661358830475,0.55541770616443,NA
"MIR4506",0.505985798965845,-0.701348646883046,1.66443176797496,-0.421374225352805,0.673481837220985,NA
"MIR4507",0.11774266413905,-0.602107514974296,3.14410600455854,-0.191503567023923,0.848131086176753,NA
"MIR450B",0.10584940246924,-2.32147944970323,4.03597048568146,-0.575197330589808,0.565157847931734,NA
"MIR4512",1.29900677160799,1.08183730059323,1.29799652972512,0.83346702076494,0.404581389976914,0.596321265099025
"MIR4514",0.231110296466729,-0.189781207917697,2.16680067289532,-0.0875859096278145,0.930205801624554,NA
"MIR4520-1",2.08205796638119,0.513193684897284,1.01474276685884,0.505737711721647,0.613040790559977,0.762364367741286
"MIR4633",0.142621636376493,-0.45105505796748,2.78368853636268,-0.162035030886341,0.871278267716652,NA
"MIR4642",0.33594670402058,0.111876205106505,1.45410139019047,0.0769383798552389,0.93867256531143,NA
"MIR4645",3.15297566329961,0.160213237242388,1.03128165533994,0.155353521914028,0.876542623361808,0.931067642008183
"MIR4653",17.3799606229588,4.26936716564816,1.05398964734578,4.05067277121699,5.10705852331644e-05,0.000685949906695236
"MIR4664",11.3177267188457,5.03349203856804,1.40422451055344,3.58453509445169,0.000337679159641292,0.00327530763282492
"MIR4666A",1.40820108080907,1.24428482220061,1.54964601986823,0.802947774038363,0.422004921367139,0.611891354197708
"MIR4677",1.58019317851097,2.19240913148853,1.31877190325659,1.66246272465661,0.0964200312904485,0.235970214601494
"MIR4685",0.856011860465764,1.33505225382511,1.35493875893439,0.985322949116222,0.324465463581043,NA
"MIR4701",2.76908851641455,1.25595942261875,1.14406065423014,1.09780842298428,0.272288152681239,0.464527262646979
"MIR4706",0.324894717108056,0.0568430274317652,1.46979344086269,0.0386741604986354,0.969150174927117,NA
"MIR4725",0.107611065702923,-1.40027094427097,3.81819511201679,-0.366736351388638,0.713815688499422,NA
"MIR4728",3.56189186242539,-0.0931690175882047,1.320547648617,-0.0705533175465344,0.943753264973339,0.970208068745086
"MIR4730",0.804151693776416,1.22114176904397,1.33687560688254,0.913429613613453,0.361016636612963,NA
"MIR4737",2.32296122932359,1.35748699772529,1.035285991563,1.31121932373088,0.189783675635594,0.368233769520748
"MIR4740",3.58174466723252,-0.729387346823045,0.848862524165344,-0.859252618720829,0.390201158730729,0.583250699237954
"MIR4754",0.926566058998656,-0.0508530695614714,1.04269133089766,-0.0487709718634485,0.961101815732495,NA
"MIR4766",0.445746148278235,0.407963678750102,1.41459269249863,0.288396568788649,0.773043193921553,NA
"MIR4767",0.572870108949017,0.762758766704602,1.81686491279797,0.419821397469751,0.674615932264614,NA
"MIR4768",9.8517740084902,-0.46075942583932,1.13206686271014,-0.407007254621228,0.684002659952628,0.811410816659016
"MIR4786",1.64363615655051,-2.08356266523346,0.722648642002233,-2.88323058279133,0.00393619195513302,0.0233117160617745
"MIR486-1",0.361703578300497,0.206603632196049,2.20877181922953,0.0935377889184213,0.925476330061383,NA
"MIR497HG",35.4094734278558,-4.22918740991348,0.578917594033169,-7.30533577404312,2.76575196790756e-13,2.8519610452051e-11
"MIR4999",0.652354753663428,-1.47008509765104,1.24055317711192,-1.18502384643719,0.236008018597762,NA
"MIR499A",2.81347710509784,0.861161386681276,0.971116519874466,0.886774520932458,0.375200307839012,0.568489461840905
"MIR5000",0.23488137228526,-1.04305128054345,2.37786361006693,-0.438650592122938,0.660914732548932,NA
"MIR503",0.586739929315825,-2.13689242992274,2.29823935340395,-0.929795422203416,0.352477016990333,NA
"MIR503HG",165.056144514733,-1.35117790949175,0.800107388807969,-1.68874569638057,0.0912681744272161,0.227302778705808
"MIR5089",0.144956898197032,-0.516217133697657,3.18413124825269,-0.162121813911074,0.87120992841865,NA
"MIR5188",2.43651296266933,2.83115296560115,1.42389574464695,1.98831478796442,0.0467768862962637,0.144535657911917
"MIR5190",0.165944589127017,-4.36647508024832,3.15949858491875,-1.38201520364365,0.166967032916682,NA
"MIR5194",0.393658985806851,0.130745714682465,1.51475324513361,0.086314860260248,0.931216125783485,NA
"MIR548AA2",2.01920870629345,-2.15404766472972,1.11682443018437,-1.92872541691635,0.0537649591414163,0.159063103761649
"MIR548AN",1.04815283532223,1.61410135060038,1.77698355949281,0.908337807616565,0.363699773195088,NA
"MIR548AQ",0.14427285675714,-0.468364363947625,3.06385797662795,-0.152867517855087,0.878502751789835,NA
"MIR548AR",1.29490795602981,0.104937881369679,0.999462643585858,0.104994300730625,0.916380331082634,0.954181388890748
"MIR548AY",0.145214620854182,-0.516264974624162,2.94063668192181,-0.175562311997946,0.860637813060748,NA
"MIR548I2",0.201566925684574,-0.336976500254293,2.93581384493725,-0.11478128997702,0.90861847946384,NA
"MIR548N",0.141469114473204,-1.23931051170332,2.76644833536511,-0.447978910670587,0.65416841688415,NA
"MIR548V",0.261263411870606,-0.163551547734988,1.73969818296919,-0.0940114494204106,0.925100061697313,NA
"MIR550A1",0.127796867858187,-1.27381483971843,2.99213513262002,-0.425721026377251,0.670311138806954,NA
"MIR553",0.621806554160144,0.824687947893757,1.34602514597824,0.612683908883741,0.540085364233899,NA
"MIR558",0.111342206684215,-0.611620946969483,3.32786759540756,-0.183787644620692,0.854180049197087,NA
"MIR5581",2.89896752739168,3.06639970403757,1.42559360605566,2.15096342394639,0.0314790867512227,0.108766678189021
"MIR5587",2.59292320032069,2.90488544082845,1.44385853322007,2.01189062085605,0.0442314683108947,0.139079462263463
"MIR5685",0.945486220989098,1.48398251434427,1.35814200026219,1.09265637470734,0.274544700707496,NA
"MIR5690",0.294762606003615,-0.826615553667258,1.55699460826226,-0.530904570433825,0.595484910448895,NA
"MIR5695",0.557821531641159,-0.142027126624267,1.47953640891561,-0.0959943437474189,0.923525064853278,NA
"MIR5697",0.257798894886197,-0.14308319436589,1.97428866496797,-0.0724732896991082,0.942225261291511,NA
"MIR570",59.665329796557,1.77253983828835,0.586653134023803,3.02144442002833,0.00251571820690981,0.0164503192576412
"MIR571",0.509991214782173,0.581570845126333,1.36198176155287,0.427003401619162,0.669376850082225,NA
"MIR573",6.35299820178942,-0.534844551356211,0.771347661431003,-0.693389736041941,0.488065001753163,0.666481947602726
"MIR574",0.70495644489662,-0.318557741455806,1.1907026929344,-0.267537600566555,0.789055267805949,NA
"MIR578",0.100978720375833,-0.649688402637939,4.43192033204968,-0.146592978655253,0.883453296030439,NA
"MIR581",0.308036729591468,-0.0708891119629694,2.07675445501545,-0.034134565977104,0.972769844873416,NA
"MIR583HG",4.83141838674814,1.61544590824699,1.0066834135924,1.60472089480664,0.108555241463736,0.255312024144613
"MIR588",0.734111632146091,1.10788164902198,2.12901622890183,0.520372571135089,0.602803923750689,NA
"MIR589",4.59187971659004,0.962128133045902,0.829145021325703,1.16038582913707,0.245891753708378,0.435674281384713
"MIR590",5.58685950985714,0.953284678927244,0.873447162872219,1.09140508945325,0.275094673938061,0.467778376904559
"MIR593",0.793292178825304,0.395028486416159,1.30377596762509,0.302988010383201,0.7618989987336,NA
"MIR600HG",350.884239787304,0.464964984961095,0.571235826699048,0.813963276162052,0.415665989413914,0.606330275631173
"MIR602",0.411256614983007,-0.51598429398014,1.31051690065967,-0.393725783864679,0.693783503067594,NA
"MIR6071",0.194104601269839,-4.05261124825915,2.30934367163384,-1.7548757675344,0.0792805599427085,NA
"MIR6077",0.208802561170781,-0.287560524411821,2.12319162585357,-0.135437857285357,0.892265694084083,NA
"MIR6081",0.414182694102156,-0.964189333578427,1.48215365629263,-0.650532641797878,0.515348224023732,NA
"MIR6124",0.208566566014222,-0.295757924845556,2.33834774804665,-0.126481583029136,0.899350726575918,NA
"MIR616",4.11559471551253,1.48490710490222,1.00540971575542,1.47691740156551,0.139697779711445,0.301489664259248
"MIR621",59.0316965134868,1.66422439034541,0.542236548330568,3.06918520241618,0.00214643482934786,0.0144917990254484
"MIR635",17.7065924892113,-0.819072271394891,0.556115853842646,-1.47284467028816,0.140792924163721,0.3029313682395
"MIR641",1.26291124142058,-0.180726810365919,1.20725322747437,-0.149700830159724,0.881000653188951,0.93362310474058
"MIR644A",0.206950495630282,-0.303077698952996,2.10669668849988,-0.143863946152025,0.885607906266799,NA
"MIR645",0.668156225140052,-2.19545462240984,0.851093163703544,-2.57957027037591,0.00989233299146205,NA
"MIR646HG",21.0825461864827,0.200424305258646,1.07438209017058,0.18654844220907,0.852014694115909,0.917178221234092
"MIR647",28.0153216159658,1.51527164805946,0.631775564586832,2.3984334516806,0.016465368112247,0.0683604282318721
"MIR6503",0.368949442507458,-0.554071452641814,1.73163579649788,-0.319969969298617,0.748991095767833,NA
"MIR6505",0.178623333320459,-0.430050852050666,2.69873333497661,-0.159352851382922,0.873390883305874,NA
"MIR6512",0.620873436166291,0.830930760083935,1.40084534121942,0.59316381018951,0.553071529612266,NA
"MIR6514",0.831769176412247,-0.186152493921182,0.977096105017746,-0.190516053605394,0.848904764604672,NA
"MIR657",0.850974015055295,-1.53341899382216,1.34763876200973,-1.13785610584202,0.255180572521335,NA
"MIR659",2.30892175429047,-0.483894563861313,0.837825662434088,-0.577559969284637,0.563561239892474,0.725662824408181
"MIR6719",0.719010185477555,0.20546590555926,1.18118797436964,0.173948524720555,0.861905916686938,NA
"MIR6728",1.08596597298376,0.0194297531505202,1.00964177773881,0.0192442048050299,0.984646293787426,NA
"MIR6730",3.5751009655708,2.4528887527788,1.25651819379017,1.95213150505994,0.0509225936462785,0.153226210745047
"MIR6739",2.7797662728751,1.63894279820063,1.05452584598345,1.55419879412454,0.120137005076315,0.273396773408528
"MIR6740",1.01198365169472,1.56360784454973,1.45467506129491,1.07488461592092,0.282426390435894,NA
"MIR6745",0.897412976968852,0.556492316359919,1.22048713234817,0.45595918351818,0.648419329488473,NA
"MIR6746",0.786276698500572,1.17844822698987,1.79847544159281,0.655248439726364,0.512307811452896,NA
"MIR6747",0.318633224654856,-0.735771433566825,1.43269512519232,-0.513557574552405,0.607561347772177,NA
"MIR6753",4.35531856485209,2.27310107474283,1.05717339781861,2.15016862837562,0.0315418786813611,0.108905995033875
"MIR6763",1.03168169900063,1.505453777365,1.4404502603857,1.04512722081906,0.295964174689439,NA
"MIR6769A",0.520680916277076,-0.755467936717734,1.12591170560661,-0.670983286660747,0.502231176768287,NA
"MIR6772",6.27886888760166,3.3820757074509,1.42515718669597,2.37312469040119,0.0176383083334009,0.0716982898125133
"MIR6793",0.592244694067529,-1.32960064614586,0.881529686448187,-1.50828799822161,0.131480833575726,NA
"MIR6797",4.05704351830109,2.72004466027095,1.18573762894565,2.29396840740358,0.0217923134943164,0.0834878210673381
"MIR6806",0.199131299285115,-1.70225979449381,2.79630868350715,-0.608752461605502,0.542688527938879,NA
"MIR6807",0.383604651519454,0.211561529828402,1.53955118070204,0.13741766592776,0.890700668119263,NA
"MIR6812",1.74966503475184,2.3105896391026,1.4069129163728,1.64231176799456,0.100525409536903,0.242446577417567
"MIR6819",1.91304447449588,0.711018984975689,1.01273823196756,0.702075780820789,0.482631905290143,0.662208263767907
"MIR6821",0.448250281243092,-2.57368234607789,0.907167947592178,-2.83705167594271,0.00455322419238528,NA
"MIR6826",0.230765522103643,-0.251715801265989,1.88007658026104,-0.133885929918365,0.893492776407926,NA
"MIR6832",1.22362936798206,1.01669673392057,1.26938368425457,0.800937294634926,0.423167948119154,NA
"MIR6859-1",2.27635688861064,0.603241024588645,0.979952592807537,0.61558184448533,0.538170536894685,0.706139384638595
"MIR6859-2",0.729216628009305,1.06294258718619,1.60066060670388,0.664064938397547,0.506648749423146,NA
"MIR6865",0.434667101581489,-1.38119092978348,1.19643440984172,-1.15442260638943,0.248326951430435,NA
"MIR6870",0.298961254383191,-0.737783867782164,1.72360175297082,-0.428047759008432,0.668616349721477,NA
"MIR6877",0.182039300154376,-0.402333712407965,2.55040866983869,-0.15775264457261,0.874651715448633,NA
"MIR6895",1.66334213604399,1.46392292768924,1.1785605841579,1.24212785271047,0.214189393555543,0.397829162953605
"MIR7-3HG",1.41096735282277,2.01414091770123,1.86083884483911,1.08238331507712,0.279082239019563,0.472047023525469
"MIR7111",7.8976500945159,2.38309061429417,0.851123347252914,2.79993566383278,0.00511127925223087,0.0285389572533836
"MIR7152",0.765698261313747,-0.554428761373653,1.76892342492973,-0.313427225599479,0.753956102458927,NA
"MIR744",0.740057331746468,-0.282921163964823,1.18701080879897,-0.238347588638293,0.811611514262006,NA
"MIR760",0.316698034930773,-1.30769612688708,1.45677843722671,-0.897663016880284,0.369365231851725,NA
"MIR762HG",87.1328980789914,0.263552209714013,0.390253412518953,0.675336079735659,0.499462266158063,0.675956365857583
"MIR765",2.07974213596323,1.74521272993577,1.19350423183042,1.46225935643246,0.143670151594486,0.307235206516846
"MIR766",0.253385299461134,-0.205779727817136,2.11267055488766,-0.0974026581385656,0.922406633878844,NA
"MIR769",0.106255719204302,-0.621785856430092,3.63839143380372,-0.170895811443809,0.864305690198398,NA
"MIR770",0.418916275703993,-2.13772278187419,2.79204712062404,-0.765647100324148,0.44388631102027,NA
"MIR7848",0.60345316188632,0.84583777179563,1.74875230002446,0.483680720124741,0.628612478099043,NA
"MIR7849",0.216018552427141,-1.00662640148869,1.9103335444299,-0.526937510166111,0.598236984355518,NA
"MIR7851",0.680897969390814,1.07463503385627,1.40624837696785,0.764185794954226,0.444756530476809,NA
"MIR7854",0.739758701712707,1.07228834553231,1.34953935536801,0.794558781310906,0.426870203194509,NA
"MIR7856",2.42596977060546,1.05790247440517,1.04999399217438,1.00753193093459,0.313679221158012,0.508443593759969
"MIR8055",0.633273874626357,0.900959476002179,1.31128903233573,0.687079243236975,0.492032793582999,NA
"MIR8058",0.574231352950612,-0.125775345561674,1.92650981100041,-0.065286636405117,0.947945782247817,NA
